"","GSPC.Open","GSPC.High","GSPC.Low","GSPC.Close","GSPC.Volume","GSPC.Adjusted"
"250",2948.05004882812,2956.76000976562,2933.59008789062,2955.44995117188,3970860000,2955.44995117188
"251",3004.080078125,3021.71997070312,2988.169921875,2991.77001953125,5848500000,2991.77001953125
"252",3015.64990234375,3036.25,2969.75,3036.1298828125,6.398e+09,3036.1298828125
"253",3046.61010742188,3068.669921875,3023.39990234375,3029.72998046875,5447020000,3029.72998046875
"254",3025.169921875,3049.169921875,2998.61010742188,3044.31005859375,7297550000,3044.31005859375
"255",3038.78002929688,3062.17993164062,3031.5400390625,3055.72998046875,4684170000,3055.72998046875
"256",3064.78002929688,3081.07006835938,3051.63989257812,3080.82006835938,5197150000,3080.82006835938
"257",3098.89990234375,3130.93994140625,3098.89990234375,3122.8701171875,6005560000,3122.8701171875
"258",3111.56005859375,3128.90991210938,3090.40991210938,3112.35009765625,6451290000,3112.35009765625
"259",3163.84008789062,3211.71997070312,3163.84008789062,3193.92993164062,8639300000,3193.92993164062
"260",3199.919921875,3233.1298828125,3196,3232.38989257812,8498300000,3232.38989257812
"261",3213.32006835938,3222.7099609375,3193.11010742188,3207.17993164062,6410930000,3207.17993164062
"262",3213.419921875,3223.27001953125,3181.48999023438,3190.13989257812,6598870000,3190.13989257812
"263",3123.53002929688,3123.53002929688,2999.48999023438,3002.10009765625,7037320000,3002.10009765625
"264",3071.0400390625,3088.419921875,2984.46997070312,3041.31005859375,5845330000,3041.31005859375
"265",2993.76000976562,3079.76000976562,2965.65991210938,3066.59008789062,5757480000,3066.59008789062
"266",3131,3153.44995117188,3076.06005859375,3124.73999023438,5845810000,3124.73999023438
"267",3136.1298828125,3141.15991210938,3108.03002929688,3113.48999023438,4560450000,3113.48999023438
"268",3101.63989257812,3120,3093.51000976562,3115.34008789062,4448690000,3115.34008789062
"269",3140.2900390625,3155.53002929688,3083.11010742188,3097.73999023438,8346650000,3097.73999023438
"270",3094.419921875,3120.919921875,3079.38989257812,3117.86010742188,4686690000,3117.86010742188
"271",3138.69995117188,3154.89990234375,3127.1201171875,3131.2900390625,4711850000,3131.2900390625
"272",3114.39990234375,3115.01000976562,3032.1298828125,3050.330078125,5597680000,3050.330078125
"273",3046.60009765625,3086.25,3024.01000976562,3083.76000976562,4847690000,3083.76000976562
"274",3073.19995117188,3073.72998046875,3004.6298828125,3009.05004882812,8107850000,3009.05004882812
"275",3018.59008789062,3053.88989257812,2999.73999023438,3053.23999023438,4473970000,3053.23999023438
"276",3050.19995117188,3111.51000976562,3047.830078125,3100.2900390625,4705850000,3100.2900390625
"277",3105.919921875,3128.43994140625,3101.169921875,3115.86010742188,4449230000,3115.86010742188
"278",3143.63989257812,3165.81005859375,3124.52001953125,3130.01000976562,4197720000,3130.01000976562
"279",3155.2900390625,3182.59008789062,3155.2900390625,3179.71997070312,4759160000,3179.71997070312
"280",3166.43994140625,3184.14990234375,3142.92993164062,3145.32006835938,4571330000,3145.32006835938
"281",3153.07006835938,3171.80004882812,3136.53002929688,3169.93994140625,4937310000,3169.93994140625
"282",3176.169921875,3179.78002929688,3115.69995117188,3152.05004882812,4843650000,3152.05004882812
"283",3152.46997070312,3186.82006835938,3136.21997070312,3185.0400390625,4524190000,3185.0400390625
"284",3205.080078125,3235.32006835938,3149.42993164062,3155.21997070312,4902440000,3155.21997070312
"285",3141.11010742188,3200.94995117188,3127.65991210938,3197.52001953125,4507140000,3197.52001953125
"286",3225.97998046875,3238.28002929688,3200.76000976562,3226.56005859375,4686830000,3226.56005859375
"287",3208.36010742188,3220.38989257812,3198.59008789062,3215.57006835938,3972860000,3215.57006835938
"288",3224.2099609375,3233.52001953125,3205.64990234375,3224.72998046875,4012850000,3224.72998046875
"289",3224.2900390625,3258.61010742188,3215.15991210938,3251.84008789062,3979340000,3251.84008789062
"290",3268.52001953125,3277.2900390625,3247.77001953125,3257.30004882812,4556610000,3257.30004882812
"291",3254.86010742188,3279.32006835938,3253.10009765625,3276.02001953125,4267160000,3276.02001953125
"292",3271.63989257812,3279.98999023438,3222.65991210938,3235.65991210938,4296760000,3235.65991210938
"293",3218.580078125,3227.26000976562,3200.05004882812,3215.6298828125,3689410000,3215.6298828125
"294",3219.84008789062,3241.42993164062,3214.25,3239.40991210938,3970310000,3239.40991210938
"295",3234.27001953125,3243.71997070312,3216.169921875,3218.43994140625,4053180000,3218.43994140625
"296",3227.21997070312,3264.73999023438,3227.21997070312,3258.43994140625,4478200000,3258.43994140625
"297",3231.76000976562,3250.919921875,3204.1298828125,3246.21997070312,4264920000,3246.21997070312
"298",3270.44995117188,3272.169921875,3220.26000976562,3271.1201171875,5007530000,3271.1201171875
"299",3288.26000976562,3302.72998046875,3284.53002929688,3294.61010742188,4438940000,3294.61010742188
"300",3289.919921875,3306.84008789062,3286.3701171875,3306.51000976562,4414380000,3306.51000976562
"301",3317.3701171875,3330.77001953125,3317.3701171875,3327.77001953125,4535060000,3327.77001953125
"302",3323.169921875,3351.03002929688,3318.13989257812,3349.15991210938,4278930000,3349.15991210938
"303",3340.05004882812,3352.5400390625,3328.71997070312,3351.28002929688,4110030000,3351.28002929688
"304",3356.0400390625,3363.2900390625,3335.43994140625,3360.46997070312,4327920000,3360.46997070312
"305",3370.34008789062,3381.01000976562,3326.43994140625,3333.68994140625,4880540000,3333.68994140625
"306",3355.4599609375,3387.88989257812,3355.4599609375,3380.35009765625,3772250000,3380.35009765625
"307",3372.94995117188,3387.23999023438,3363.35009765625,3373.42993164062,3438730000,3373.42993164062
"308",3368.65991210938,3378.51000976562,3361.63989257812,3372.85009765625,3200060000,3372.85009765625
"309",3380.86010742188,3387.59008789062,3379.21997070312,3381.98999023438,3460330000,3381.98999023438
"310",3387.0400390625,3395.06005859375,3370.14990234375,3389.78002929688,3669550000,3389.78002929688
"311",3392.51000976562,3399.5400390625,3369.65991210938,3374.85009765625,3679480000,3374.85009765625
"312",3360.47998046875,3390.80004882812,3354.68994140625,3385.51000976562,3431040000,3385.51000976562
"313",3386.01000976562,3399.9599609375,3379.31005859375,3397.15991210938,3505010000,3397.15991210938
"314",3418.09008789062,3432.09008789062,3413.1298828125,3431.28002929688,3743410000,3431.28002929688
"315",3435.94995117188,3444.2099609375,3425.84008789062,3443.6201171875,3627650000,3443.6201171875
"316",3449.96997070312,3481.07006835938,3444.14990234375,3478.72998046875,3780530000,3478.72998046875
"317",3485.13989257812,3501.3798828125,3468.35009765625,3484.55004882812,3955890000,3484.55004882812
"318",3494.68994140625,3509.22998046875,3484.32006835938,3508.01000976562,3868510000,3508.01000976562
"319",3509.72998046875,3514.77001953125,3493.25,3500.31005859375,4348280000,3500.31005859375
"320",3507.43994140625,3528.03002929688,3494.60009765625,3526.64990234375,4101490000,3526.64990234375
"321",3543.76000976562,3588.11010742188,3535.22998046875,3580.84008789062,4295640000,3580.84008789062
"322",3564.73999023438,3564.85009765625,3427.40991210938,3455.06005859375,4911830000,3455.06005859375
"323",3453.60009765625,3479.14990234375,3349.6298828125,3426.9599609375,4438720000,3426.9599609375
"324",3371.8798828125,3379.96997070312,3329.27001953125,3331.84008789062,4694330000,3331.84008789062
"325",3369.82006835938,3424.77001953125,3366.84008789062,3398.9599609375,3932520000,3398.9599609375
"326",3412.56005859375,3425.55004882812,3329.25,3339.18994140625,4208630000,3339.18994140625
"327",3352.69995117188,3368.94995117188,3310.46997070312,3340.96997070312,3710090000,3340.96997070312
"328",3363.56005859375,3402.92993164062,3363.56005859375,3383.5400390625,3839580000,3383.5400390625
"329",3407.72998046875,3419.47998046875,3389.25,3401.19995117188,4057190000,3401.19995117188
"330",3411.22998046875,3428.919921875,3384.44995117188,3385.48999023438,4718900000,3385.48999023438
"331",3346.86010742188,3375.169921875,3328.82006835938,3357.01000976562,4379840000,3357.01000976562
"332",3357.3798828125,3362.27001953125,3292.39990234375,3319.46997070312,7076400000,3319.46997070312
"333",3285.57006835938,3285.57006835938,3229.10009765625,3281.06005859375,4836070000,3281.06005859375
"334",3295.75,3320.31005859375,3270.94995117188,3315.57006835938,3974510000,3315.57006835938
"335",3320.11010742188,3323.35009765625,3232.57006835938,3236.919921875,4378650000,3236.919921875
"336",3226.13989257812,3278.69995117188,3209.44995117188,3246.59008789062,4601920000,3246.59008789062
"337",3236.65991210938,3306.8798828125,3228.43994140625,3298.4599609375,3803330000,3298.4599609375
"338",3333.89990234375,3360.73999023438,3332.90991210938,3351.60009765625,3950910000,3351.60009765625
"339",3350.919921875,3357.919921875,3327.5400390625,3335.46997070312,3661590000,3335.46997070312
"340",3341.2099609375,3393.56005859375,3340.46997070312,3363,4738640000,3363
"341",3385.8701171875,3397.17993164062,3361.38989257812,3380.80004882812,4076340000,3380.80004882812
"342",3338.93994140625,3369.10009765625,3323.68994140625,3348.419921875,3975180000,3348.419921875
"343",3367.27001953125,3409.57006835938,3367.27001953125,3408.60009765625,3692720000,3408.60009765625
"344",3408.73999023438,3431.56005859375,3354.5400390625,3360.96997070312,4453390000,3360.96997070312
"345",3384.56005859375,3426.26000976562,3384.56005859375,3419.43994140625,3814750000,3419.43994140625
"346",3434.28002929688,3447.28002929688,3428.14990234375,3446.830078125,3867640000,3446.830078125
"347",3459.669921875,3482.34008789062,3458.07006835938,3477.13989257812,3944090000,3477.13989257812
"348",3500.02001953125,3549.85009765625,3499.61010742188,3534.21997070312,3435760000,3534.21997070312
"349",3534.01000976562,3534.01000976562,3500.86010742188,3511.92993164062,3611100000,3511.92993164062
"350",3515.46997070312,3527.93994140625,3480.55004882812,3488.669921875,3858510000,3488.669921875
"351",3453.71997070312,3489.080078125,3440.88989257812,3483.34008789062,3724550000,3483.34008789062
"352",3493.5,3515.76000976562,3480.44995117188,3483.81005859375,4688030000,3483.81005859375
"353",3493.65991210938,3502.419921875,3419.92993164062,3426.919921875,4091080000,3426.919921875
"354",3439.3798828125,3476.92993164062,3435.64990234375,3443.1201171875,3917850000,3443.1201171875
"355",3439.90991210938,3464.86010742188,3433.06005859375,3435.56005859375,4103960000,3435.56005859375
"356",3438.5,3460.53002929688,3415.34008789062,3453.48999023438,4172060000,3453.48999023438
"357",3464.89990234375,3466.4599609375,3440.44995117188,3465.38989257812,3651600000,3465.38989257812
"358",3441.419921875,3441.419921875,3364.86010742188,3400.96997070312,4002210000,3400.96997070312
"359",3403.14990234375,3409.51000976562,3388.7099609375,3390.67993164062,3962400000,3390.67993164062
"360",3342.47998046875,3342.47998046875,3268.88989257812,3271.03002929688,5139970000,3271.03002929688
"361",3277.169921875,3341.05004882812,3259.82006835938,3310.11010742188,4911860000,3310.11010742188
"362",3293.59008789062,3304.92993164062,3233.93994140625,3269.9599609375,4843930000,3269.9599609375
"363",3296.19995117188,3330.13989257812,3279.73999023438,3310.23999023438,4314690000,3310.23999023438
"364",3336.25,3389.48999023438,3336.25,3369.15991210938,4241380000,3369.15991210938
"365",3406.4599609375,3486.25,3405.169921875,3443.43994140625,4790400000,3443.43994140625
"366",3485.73999023438,3529.05004882812,3485.73999023438,3510.44995117188,4858150000,3510.44995117188
"367",3508.34008789062,3521.580078125,3484.34008789062,3509.43994140625,4842460000,3509.43994140625
"368",3583.0400390625,3645.98999023438,3547.47998046875,3550.5,8570510000,3550.5
"369",3543.26000976562,3557.21997070312,3511.90991210938,3545.53002929688,6037470000,3545.53002929688
"370",3563.21997070312,3581.15991210938,3557,3572.65991210938,4635560000,3572.65991210938
"371",3562.669921875,3569.02001953125,3518.580078125,3537.01000976562,4909660000,3537.01000976562
"372",3552.57006835938,3593.65991210938,3552.57006835938,3585.14990234375,4719580000,3585.14990234375
"373",3600.15991210938,3628.51000976562,3600.15991210938,3626.90991210938,5295510000,3626.90991210938
"374",3610.31005859375,3623.11010742188,3588.67993164062,3609.53002929688,4812180000,3609.53002929688
"375",3612.09008789062,3619.09008789062,3567.330078125,3567.7900390625,5284810000,3567.7900390625
"376",3559.40991210938,3585.21997070312,3543.84008789062,3581.8701171875,4363370000,3581.8701171875
"377",3579.31005859375,3581.22998046875,3556.85009765625,3557.5400390625,4236370000,3557.5400390625
"378",3566.82006835938,3589.81005859375,3552.77001953125,3577.59008789062,5057550000,3577.59008789062
"379",3594.52001953125,3642.31005859375,3594.52001953125,3635.40991210938,6280290000,3635.40991210938
"380",3635.5,3635.5,3617.76000976562,3629.64990234375,4910440000,3629.64990234375
"381",3638.55004882812,3644.31005859375,3629.330078125,3638.35009765625,2778390000,3638.35009765625
"382",3634.17993164062,3634.17993164062,3594.38989257812,3621.6298828125,6308410000,3621.6298828125
"383",3645.8701171875,3678.44995117188,3645.8701171875,3662.44995117188,5418480000,3662.44995117188
"384",3653.78002929688,3670.9599609375,3644.84008789062,3669.01000976562,5041250000,3669.01000976562
"385",3668.28002929688,3682.72998046875,3657.169921875,3666.71997070312,5065340000,3666.71997070312
"386",3670.93994140625,3699.19995117188,3670.93994140625,3699.1201171875,5099620000,3699.1201171875
"387",3694.72998046875,3697.40991210938,3678.8798828125,3691.9599609375,4804500000,3691.9599609375
"388",3683.05004882812,3708.44995117188,3678.830078125,3702.25,4584390000,3702.25
"389",3705.97998046875,3712.38989257812,3660.5400390625,3672.82006835938,5232800000,3672.82006835938
"390",3659.1298828125,3678.48999023438,3645.17993164062,3668.10009765625,4658480000,3668.10009765625
"391",3656.080078125,3665.90991210938,3633.39990234375,3663.4599609375,4375470000,3663.4599609375
"392",3675.27001953125,3697.61010742188,3645.84008789062,3647.48999023438,4623850000,3647.48999023438
"393",3666.40991210938,3695.2900390625,3659.6201171875,3694.6201171875,4387080000,3694.6201171875
"394",3696.25,3711.27001953125,3688.57006835938,3701.169921875,4067040000,3701.169921875
"395",3713.64990234375,3725.1201171875,3710.8701171875,3722.47998046875,4192810000,3722.47998046875
"396",3722.38989257812,3726.69995117188,3685.84008789062,3709.40991210938,7097100000,3709.40991210938
"397",3684.28002929688,3702.89990234375,3636.47998046875,3694.919921875,4748580000,3694.919921875
"398",3698.080078125,3698.26000976562,3676.15991210938,3687.26000976562,4053310000,3687.26000976562
"399",3693.419921875,3711.23999023438,3689.28002929688,3690.01000976562,3779160000,3690.01000976562
"400",3694.03002929688,3703.82006835938,3689.32006835938,3703.06005859375,1883780000,3703.06005859375
"401",3723.03002929688,3740.51000976562,3723.03002929688,3735.36010742188,3535460000,3735.36010742188
"402",3750.01000976562,3756.1201171875,3723.31005859375,3727.0400390625,3393290000,3727.0400390625
"403",3736.18994140625,3744.6298828125,3730.2099609375,3732.0400390625,3154850000,3732.0400390625
"404",3733.27001953125,3760.19995117188,3726.8798828125,3756.07006835938,3179040000,3756.07006835938
"405",3764.61010742188,3769.98999023438,3662.7099609375,3700.64990234375,5.015e+09,3700.64990234375
"406",3698.02001953125,3737.830078125,3695.07006835938,3726.86010742188,4591020000,3726.86010742188
"407",3712.19995117188,3783.0400390625,3705.34008789062,3748.13989257812,6064110000,3748.13989257812
"408",3764.7099609375,3811.55004882812,3764.7099609375,3803.7900390625,5099160000,3803.7900390625
"409",3815.05004882812,3826.68994140625,3783.60009765625,3824.67993164062,4773040000,3824.67993164062
"410",3803.13989257812,3817.86010742188,3789.02001953125,3799.61010742188,4465430000,3799.61010742188
"411",3801.6201171875,3810.78002929688,3776.51000976562,3801.18994140625,4994950000,3801.18994140625
"412",3802.22998046875,3820.9599609375,3791.5,3809.84008789062,4602510000,3809.84008789062
"413",3814.97998046875,3823.60009765625,3792.86010742188,3795.5400390625,5198480000,3795.5400390625
"414",3788.72998046875,3788.72998046875,3749.6201171875,3768.25,5369820000,3768.25
"415",3781.8798828125,3804.53002929688,3780.3701171875,3798.90991210938,5014440000,3798.90991210938
"416",3816.21997070312,3859.75,3816.21997070312,3851.85009765625,4566190000,3851.85009765625
"417",3857.4599609375,3861.44995117188,3845.05004882812,3853.07006835938,4501760000,3853.07006835938
"418",3844.23999023438,3852.31005859375,3830.40991210938,3841.46997070312,5110890000,3841.46997070312
"419",3851.67993164062,3859.22998046875,3797.15991210938,3855.36010742188,7000840000,3855.36010742188
"420",3862.9599609375,3870.89990234375,3847.78002929688,3849.6201171875,6137500000,3849.6201171875
"421",3836.830078125,3836.830078125,3732.47998046875,3750.77001953125,9976520000,3750.77001953125
"422",3755.75,3830.5,3755.75,3787.3798828125,6992770000,3787.3798828125
"423",3778.05004882812,3778.05004882812,3694.1201171875,3714.23999023438,6643370000,3714.23999023438
"424",3731.169921875,3784.32006835938,3725.6201171875,3773.86010742188,5436230000,3773.86010742188
"425",3791.84008789062,3843.09008789062,3791.84008789062,3826.31005859375,5514090000,3826.31005859375
"426",3840.27001953125,3847.51000976562,3816.67993164062,3830.169921875,4864870000,3830.169921875
"427",3836.65991210938,3872.419921875,3836.65991210938,3871.73999023438,4879240000,3871.73999023438
"428",3878.30004882812,3894.56005859375,3874.92993164062,3886.830078125,4879470000,3886.830078125
"429",3892.59008789062,3915.77001953125,3892.59008789062,3915.59008789062,4648360000,3915.59008789062
"430",3910.48999023438,3918.35009765625,3902.63989257812,3911.22998046875,4568320000,3911.22998046875
"431",3920.78002929688,3931.5,3884.93994140625,3909.8798828125,4837070000,3909.8798828125
"432",3916.39990234375,3925.98999023438,3890.38989257812,3916.3798828125,4590960000,3916.3798828125
"433",3911.64990234375,3937.22998046875,3905.78002929688,3934.830078125,4135060000,3934.830078125
"434",3939.61010742188,3950.42993164062,3923.85009765625,3932.59008789062,5058990000,3932.59008789062
"435",3918.5,3933.61010742188,3900.42993164062,3931.330078125,4730650000,3931.330078125
"436",3915.86010742188,3921.97998046875,3885.03002929688,3913.96997070312,4793650000,3913.96997070312
"437",3921.15991210938,3930.40991210938,3903.07006835938,3906.7099609375,4845320000,3906.7099609375
"438",3885.55004882812,3902.919921875,3874.7099609375,3876.5,5917100000,3876.5
"439",3857.07006835938,3895.97998046875,3805.59008789062,3881.3701171875,6296610000,3881.3701171875
"440",3873.7099609375,3928.64990234375,3859.60009765625,3925.42993164062,6012790000,3925.42993164062
"441",3915.80004882812,3925.02001953125,3814.0400390625,3829.34008789062,6547470000,3829.34008789062
"442",3839.65991210938,3861.080078125,3789.5400390625,3811.14990234375,6526070000,3811.14990234375
"443",3842.51000976562,3914.5,3842.51000976562,3901.82006835938,5114820000,3901.82006835938
"444",3903.63989257812,3906.40991210938,3868.57006835938,3870.2900390625,5536010000,3870.2900390625
"445",3863.98999023438,3874.46997070312,3818.86010742188,3819.71997070312,6173660000,3819.71997070312
"446",3818.53002929688,3843.669921875,3723.34008789062,3768.46997070312,7195400000,3768.46997070312
"447",3793.580078125,3851.68994140625,3730.18994140625,3841.93994140625,6851070000,3841.93994140625
"448",3844.38989257812,3881.06005859375,3819.25,3821.35009765625,5871710000,3821.35009765625
"449",3851.92993164062,3903.76000976562,3851.92993164062,3875.43994140625,5513560000,3875.43994140625
"450",3891.98999023438,3917.35009765625,3885.72998046875,3898.81005859375,5847380000,3898.81005859375
"451",3915.5400390625,3960.27001953125,3915.5400390625,3939.34008789062,5312880000,3939.34008789062
"452",3924.52001953125,3944.98999023438,3915.2099609375,3943.34008789062,4476280000,3943.34008789062
"453",3942.9599609375,3970.080078125,3923.5400390625,3968.93994140625,4900100000,3968.93994140625
"454",3973.59008789062,3981.0400390625,3953.43994140625,3962.7099609375,4613080000,3962.7099609375
"455",3949.57006835938,3983.8701171875,3935.73999023438,3974.1201171875,4561660000,3974.1201171875
"456",3953.5,3969.6201171875,3910.86010742188,3915.4599609375,5118590000,3915.4599609375
"457",3913.13989257812,3930.1201171875,3886.75,3913.10009765625,7757420000,3913.10009765625
"458",3916.47998046875,3955.31005859375,3914.15991210938,3940.59008789062,4316260000,3940.59008789062
"459",3937.60009765625,3949.1298828125,3901.57006835938,3910.52001953125,4669010000,3910.52001953125
"460",3919.92993164062,3942.080078125,3889.07006835938,3889.13989257812,4783020000,3889.13989257812
"461",3879.34008789062,3919.5400390625,3853.5,3909.52001953125,4948340000,3909.52001953125
"462",3917.1201171875,3978.18994140625,3917.1201171875,3974.5400390625,5483160000,3974.5400390625
"463",3969.31005859375,3981.830078125,3943.25,3971.09008789062,4628180000,3971.09008789062
"464",3963.34008789062,3968.01000976562,3944.35009765625,3958.55004882812,4121510000,3958.55004882812
"465",3967.25,3994.40991210938,3966.97998046875,3972.88989257812,4578050000,3972.88989257812
"466",3992.78002929688,4020.6298828125,3992.78002929688,4019.8701171875,4162130000,4019.8701171875
"467",4034.43994140625,4083.419921875,4034.43994140625,4077.90991210938,4005030000,4077.90991210938
"468",4075.57006835938,4086.22998046875,4068.13989257812,4073.93994140625,4081270000,4073.93994140625
"469",4074.2900390625,4083.1298828125,4068.31005859375,4079.94995117188,4120810000,4079.94995117188
"470",4089.94995117188,4098.18994140625,4082.5400390625,4097.169921875,3907100000,4097.169921875
"471",4096.10986328125,4129.47998046875,4095.51000976562,4128.7998046875,3640390000,4128.7998046875
"472",4124.7099609375,4131.759765625,4114.81982421875,4127.990234375,3588900000,4127.990234375
"473",4130.10009765625,4148,4124.43017578125,4141.58984375,3734720000,4141.58984375
"474",4141.580078125,4151.68994140625,4120.8701171875,4124.66015625,3985350000,4124.66015625
"475",4139.759765625,4173.490234375,4139.759765625,4170.419921875,4033420000,4170.419921875
"476",4174.14013671875,4191.31005859375,4170.75,4185.47021484375,4163820000,4185.47021484375
"477",4179.7998046875,4180.81005859375,4150.47021484375,4163.259765625,3810290000,4163.259765625
"478",4159.18017578125,4159.18017578125,4118.3798828125,4134.93994140625,4342650000,4134.93994140625
"479",4128.419921875,4175.02001953125,4126.35009765625,4173.419921875,3887250000,4173.419921875
"480",4170.4599609375,4179.56982421875,4123.68994140625,4134.97998046875,4245140000,4134.97998046875
"481",4138.77978515625,4194.169921875,4138.77978515625,4180.169921875,3569880000,4180.169921875
"482",4185.02978515625,4194.18994140625,4182.35986328125,4187.6201171875,3748320000,4187.6201171875
"483",4188.25,4193.35009765625,4176.22021484375,4186.72021484375,3710700000,4186.72021484375
"484",4185.14013671875,4201.52978515625,4181.77978515625,4183.18017578125,3787360000,4183.18017578125
"485",4206.14013671875,4218.77978515625,4176.81005859375,4211.47021484375,4298680000,4211.47021484375
"486",4198.10009765625,4198.10009765625,4174.85009765625,4181.169921875,4300880000,4181.169921875
"487",4191.97998046875,4209.39013671875,4188.02978515625,4192.66015625,4070220000,4192.66015625
"488",4179.0400390625,4179.0400390625,4128.58984375,4164.66015625,4452460000,4164.66015625
"489",4177.06005859375,4187.72021484375,4160.93994140625,4167.58984375,4230920000,4167.58984375
"490",4169.14013671875,4202.7001953125,4147.330078125,4201.6201171875,4.511e+09,4201.6201171875
"491",4210.33984375,4238.0400390625,4201.64013671875,4232.60009765625,4016080000,4232.60009765625
"492",4228.2900390625,4236.39013671875,4188.1298828125,4188.43017578125,4560700000,4188.43017578125
"493",4150.33984375,4162.0400390625,4111.52978515625,4152.10009765625,4870710000,4152.10009765625
"494",4130.5498046875,4134.72998046875,4056.8798828125,4063.0400390625,4733070000,4063.0400390625
"495",4074.98999023438,4131.580078125,4074.98999023438,4112.5,4779540000,4112.5
"496",4129.580078125,4183.1298828125,4129.580078125,4173.85009765625,4008880000,4173.85009765625
"497",4169.919921875,4171.919921875,4142.68994140625,4163.2900390625,4125050000,4163.2900390625
"498",4165.93994140625,4169.14990234375,4125.990234375,4127.830078125,4398150000,4127.830078125
"499",4098.4501953125,4116.93017578125,4061.40991210938,4115.68017578125,4247450000,4115.68017578125
